Asia,Philippines,Basilan Province,,
Asia,Philippines,Bataan Province,,
Asia,Philippines,Batangas,,
Asia,Philippines,Benguet,,
Asia,Philippines,Benguet Province,,
Asia,Philippines,Bohol Island,,
Asia,Philippines,Bohol Province,,
Asia,Philippines,Bukidnon,,
Asia,Philippines,Bukidnon Province,,
Asia,Philippines,Cagayan Province,,
Asia,Philippines,Camarines Norte Province,,
Asia,Philippines,Camarines Sur Province,,
Asia,Philippines,Camiguin Province,,
Asia,Philippines,Camiguin Sur Island,,
Asia,Philippines,Cavite Province,,
Asia,Philippines,Cebu Island,,
Asia,Philippines,Cebu Province,,
Asia,Philippines,Cotabato Province,,
Asia,Philippines,Culion Island,,
Asia,Philippines,Davao del Sur Province,,
Asia,Philippines,Davao Occidental Province,,
Asia,Philippines,Davao Oriental Province,,
Asia,Philippines,Davao Province,,
Asia,Philippines,Fuga Island,,
Asia,Philippines,Ifugao Province,,
Asia,Philippines,Ilocos Norte Province,,
Asia,Philippines,Iloilo Province,,
Asia,Philippines,Kalinga,,
Asia,Philippines,Kalinga Province,,
Asia,Philippines,La Union Province,,
Asia,Philippines,Laguna Province,,
Asia,Philippines,Lanao del Norte Province,,
Asia,Philippines,Leyte,,
Asia,Philippines,Leyte Island,,
Asia,Philippines,Leyte Province,,
Asia,Philippines,Luzon,Ifugao Province,
Asia,Philippines,Luzon,Laguna,
Asia,Philippines,Luzon,,
Asia,Philippines,Luzon Island,Camarines Sur Province,
Asia,Philippines,Luzon Island,Mountain Province,
Asia,Philippines,Luzon Island,Sorsogon Province,
Asia,Philippines,Luzon Island,,
Asia,Philippines,Marinduque Island,,
Asia,Philippines,Marinduque Province,,
Asia,Philippines,Mindanao,Misamis Oriental,
Asia,Philippines,Mindanao,South Cotabato Province,
Asia,Philippines,Mindanao,,
Asia,Philippines,Mindanao Island,Davao Oriental Province,
Asia,Philippines,Mindanao Island,Misamis Oriental Province,
Asia,Philippines,Mindanao Island,South Cotabato Province,
Asia,Philippines,Mindanao Island,,
Asia,Philippines,Mindoro,,
Asia,Philippines,Mindoro Island,,
Asia,Philippines,Misamis Oriental Province,,
Asia,Philippines,Mountain Province,,
Asia,Philippines,National Capital Region,,
Asia,Philippines,Negros,Negros Oriental,
Asia,Philippines,Negros,,
Asia,Philippines,Negros Island,Negros Occidental Province,
Asia,Philippines,Negros Island,,
Asia,Philippines,Negros Occidental Province,,
Asia,Philippines,Negros Oriental Province,,
Asia,Philippines,Nueva Ecija Province,,
Asia,Philippines,Nueva Vizcaya Province,,
Asia,Philippines,Occidental Mindoro,,
Asia,Philippines,Occidental Mindoro Province,,
Asia,Philippines,Oriental Mindoro Province,,
Asia,Philippines,Palawan,,
Asia,Philippines,Palawan Island,,
Asia,Philippines,Palawan Province,,
Asia,Philippines,Pampanga Province,,
Asia,Philippines,Pangasinan Province,,
Asia,Philippines,Polillo Island,,
Asia,Philippines,Quezon Province,,
Asia,Philippines,Rizal Province,,
Asia,Philippines,Romblon Province,,
Asia,Philippines,Samar Island,,
Asia,Philippines,Samar Province,,
Asia,Philippines,Sibuyan Island,,
Asia,Philippines,Siquijor Island,,
Asia,Philippines,Sorsogon Province,,
Asia,Philippines,South Cotabato Province,,
Asia,Philippines,Southern Leyte Province,,
Asia,Philippines,Sultan Kudarat Province,,
Asia,Philippines,Sulu,Jolo Island,
Asia,Philippines,Sulu,,
Asia,Philippines,Sulu Archipelago,Sibutu Group,
Asia,Philippines,Sulu Archipelago,Tawi Tawi Group,
Asia,Philippines,Sulu Archipelago,,
Asia,Philippines,Surigao del Norte Province,,
Asia,Philippines,Surigao del Sur Province,,
Asia,Philippines,Zambales Province,,
Asia,Philippines,Zamboanga del Sur Province,Mindanao,
Asia,Philippines,Zamboanga del Sur Province,,
Asia,Philippines,Zamboango del Norte Province,,
Asia,Philippines,,,
Asia,Republic of Palau,Aimeliik,,
Asia,Republic of Palau,Ibobang,,
Asia,Republic of Palau,Ibukel-Uluchel,,
Asia,Republic of Palau,Iwang-Ngersung,,
Asia,Republic of Palau,Melekeok,,
Asia,Republic of Palau,Mizuho-Aira,,
Asia,Republic of Palau,Ngaraard,,
Asia,Republic of Palau,Ngarchelong,,
Asia,Republic of Palau,Ngatpang,Palau Islands,
Asia,Republic of Palau,Ngatpang,,
Asia,Republic of Palau,Ngchesar,,
Asia,Republic of Palau,Ngelungel-Ngirikuol,,
Asia,Republic of Palau,Ngerdorch River,,
Asia,Republic of Palau,Ngerikiil,Palau Islands,
Asia,Republic of Palau,Ngerikiil,,
Asia,Republic of Palau,Ngiwal,,
Asia,Republic of Palau,Oketol,,
Asia,Republic of Palau,Ongiil-Dormchof,,
Asia,Republic of Palau,Peleliu,,
Asia,Republic of Palau,Youngel-Ngril,Palau Islands,
Asia,Republic of Palau,Youngel-Ngril,,
Asia,Republic of Palau,,,
Asia,Russia,Altai Republic,Turochaksky District,
Asia,Russia,Altai Republic,,
Asia,Russia,Amur Oblast,,
Asia,Russia,Astrakhan Oblast,,
Asia,Russia,Astrakhanskaya Oblast region,,
Asia,Russia,Bashkortostan,,
Asia,Russia,Buryatia,,
Asia,Russia,Buryatia Republic,,
Asia,Russia,Chelyabinsk Oblast,,
Asia,Russia,Chita Oblast',,
Asia,Russia,Chukotka,,
Asia,Russia,Chutotka,,
Asia,Russia,Irkutsk,,
Asia,Russia,Irkutsk Oblast,,
Asia,Russia,Kalmykia,,
Asia,Russia,Kamchatka,,
Asia,Russia,Kamchatka Krai,Aleutsky District,
Asia,Russia,Kamchatka Krai,,
Asia,Russia,Kamchatka Region,,
Asia,Russia,Karelia Republic,,
Asia,Russia,Khabarovsk Krai,Bikinsky District,
Asia,Russia,Khabarovsk Krai,Khabarovsk District,
Asia,Russia,Khabarovsk Krai,Nikolayevsky District,
Asia,Russia,Khabarovsk Krai,,
Asia,Russia,Khakassia Republic,Shirinsky District,
Asia,Russia,Khakassia Republic,,
Asia,Russia,Kirov Oblast,,
Asia,Russia,Komi Republic,Nenets Autonomous Okrug,
Asia,Russia,Komi Republic,,
Asia,Russia,Krasnoyarsk Krai,Novosyolovsky,
Asia,Russia,Krasnoyarsk Krai,Taymyrsky Dolgano-Nenetsky District,
Asia,Russia,Krasnoyarsk Krai,,
Asia,Russia,Kuril Islands,,
Asia,Russia,Leningrad Oblast,,
Asia,Russia,Magadan Oblast,Srednekansky District,
Asia,Russia,Magadan Oblast,,
Asia,Russia,Moscow Oblast,,
Asia,Russia,Murmansk Oblast,,
Asia,Russia,Omsk Oblast,Gorkovsky District,
Asia,Russia,Omsk Oblast,,
Asia,Russia,Orenburgskaya Oblast,,
Asia,Russia,Primorsky Krai,Anuchinsky District,
Asia,Russia,Primorsky Krai,Khasansky District,
Asia,Russia,Primorsky Krai,Shkotovsky District,
Asia,Russia,Primorsky Krai,Spassky District,
Asia,Russia,Primorsky Krai,Ussuriisky District,
Asia,Russia,Primorsky Krai,Yakovlevsky District,
Asia,Russia,Primorsky Krai,,
Asia,Russia,Republic of Tatarstan,,
Asia,Russia,Ryazan Oblast,,
Asia,Russia,Saint Petersburg,,
Asia,Russia,Sakha,,
Asia,Russia,Sakha Republic,Allaikhovsky District,
Asia,Russia,Sakha Republic,Nizhnekolymsky District,
Asia,Russia,Sakha Republic,,
Asia,Russia,Sakhalin Oblast,Tumovsk District,
Asia,Russia,Sakhalin Oblast,,
Asia,Russia,Samaraskaya Oblast,,
Asia,Russia,Saratov Region,,
Asia,Russia,Siberia,Evenkia,
Asia,Russia,Siberia,,
Asia,Russia,Sverdlovsk,,
Asia,Russia,Taymyr,,
Asia,Russia,Tula Oblast,,
Asia,Russia,Turkestan,,
Asia,Russia,Tuva Republic,,
Asia,Russia,Volgograd Oblast,,
Asia,Russia,Yakutia Republic,,
Asia,Russia,Zabaykalsky Krai,Aginsky District,
Asia,Russia,Zabaykalsky Krai,Krasnochikoysky District,
Asia,Russia,Zabaykalsky Krai,,
Asia,Russia,,Murmanskaya Oblast,
Asia,Russia,,Nerchinsk,
Asia,Russia,,Republic of Bashkortostan,
Asia,Russia,,Urals,
Asia,Russia,,Urals Region,
Asia,Russia,,,
Asia,Sarawak,,,
Asia,Saudi Arabia,,,
Asia,Singapore,Central Region,,
Asia,Singapore,,,
Asia,South Korea,Gangwon Province,,
Asia,South Korea,Gyeonggi,Gapyeong,
Asia,South Korea,Gyeonggi,,
Asia,South Korea,Gyeonggi Province,,
Asia,South Korea,Gyeongsang Province,,
Asia,South Korea,Gyeongsangbuk,Mungyeong,
Asia,South Korea,Gyeongsangbuk,,
Asia,South Korea,Jeju Province,,
Asia,South Korea,Jeollabuk-do Province,,
Asia,South Korea,Jeollanam,Jangheung,
Asia,South Korea,Jeollanam,,
Asia,South Korea,North Chungcheong Province,,
Asia,South Korea,North Gyeongsang Province,,
Asia,South Korea,Seoul Special City,,
Asia,South Korea,Sudogwon Region,,
Asia,South Korea,Yeongnam Province,,
Asia,South Korea,,Ganghwa Gun,
Asia,South Korea,,Kogen-do,
Asia,South Korea,,,
Asia,South Yemen,,,
Asia,Soviet Union,Irkutsk,,
Asia,Soviet Union,Irkutskaya Oblast,,
Asia,Soviet Union,Kazakhstan,,
Asia,Soviet Union,Russia,,
Asia,Soviet Union,Siberia,,
Asia,Soviet Union,,,
Asia,Sri Lanka,Central Province,,
Asia,Sri Lanka,Ceylon,Trincomalee,
Asia,Sri Lanka,Ceylon,,
Asia,Sri Lanka,Eastern Province,Trincomalee District,
Asia,Sri Lanka,Eastern Province,,
Asia,Sri Lanka,North Central Province,,
Asia,Sri Lanka,North Western Province,Puttalam District,
Asia,Sri Lanka,North Western Province,,
Asia,Sri Lanka,Northern Province,,
Asia,Sri Lanka,Sabaragamuwa Province,Ratnapura,
Asia,Sri Lanka,Sabaragamuwa Province,Ratnapura District,
Asia,Sri Lanka,Sabaragamuwa Province,,
Asia,Sri Lanka,Southern Province,,
Asia,Sri Lanka,Uva Province,Badulla District,
Asia,Sri Lanka,Uva Province,Monaragala District,
Asia,Sri Lanka,Uva Province,,
Asia,Sri Lanka,Western Province,Kalutara District,
Asia,Sri Lanka,Western Province,,
Asia,Sri Lanka,,,
Asia,Syria,Aleppo Governorate,,
Asia,Syria,Al-Hasakah Governorate,,
Asia,Syria,Deir ez-Zor Governorate,,
Asia,Syria,Deir ez-Zor Province,,
Asia,Syria,Mount Lebanon,,
Asia,Syria,Rif Dimashq Governorate,Douma District,
Asia,Syria,Rif Dimashq Governorate,,
Asia,Syria,,,
Asia,Taiwan,Chang-hua Hsien,,
Asia,Taiwan,Chia-i Hsien,,
Asia,Taiwan,Nan-tou Hsien,,
Asia,Taiwan,Ping-tung Hsien,,
Asia,Taiwan,South Taiwan,,
Asia,Taiwan,Tai-chung Hsien,Hualien,
Asia,Taiwan,Tai-chung Hsien,,
Asia,Taiwan,Taipei Hsien,,
Asia,Taiwan,Tai-tung Hsien,,
Asia,Taiwan,,Chiayi County,
Asia,Taiwan,,Hualien County,
Asia,Taiwan,,Kaohsiung County,
Asia,Taiwan,,Kaohsiung Municipality,
Asia,Taiwan,,Miaoli County,
Asia,Taiwan,,Nantou County,
Asia,Taiwan,,New Taipei City Municipality,
Asia,Taiwan,,Pingtung,
Asia,Taiwan,,Pingtung County,
Asia,Taiwan,,Rufang District,
Asia,Taiwan,,South Taiwan,
Asia,Taiwan,,Taichung County,
Asia,Taiwan,,Tainan County,
Asia,Taiwan,,Tainan Municipality,
Asia,Taiwan,,Taipei County,
Asia,Taiwan,,Taipei Municipality,
Asia,Taiwan,,Taitung County,
Asia,Taiwan,,Yilan County,
Asia,Taiwan,,,
Asia,Tajikistan,Districts of Republican Subordination Region,,
Asia,Tajikistan,Gorno-Badakhshan Autonomous Region,,
Asia,Tajikistan,Sughd Province,,
Asia,Tajikistan,,,
Asia,Thailand,Ang Thong Province,,
Asia,Thailand,Bangkok Special Administrative Area,,
Asia,Thailand,Chanthaburi Province,,
Asia,Thailand,Chiang Mai Province,Chom Thong District,
Asia,Thailand,Chiang Mai Province,Mae Chaem District,
Asia,Thailand,Chiang Mai Province,,
Asia,Thailand,Chonburi Province,,
Asia,Thailand,Kanchanaburi Province,,
Asia,Thailand,Lampang Province,,
Asia,Thailand,Mae Hong Son Province,,
Asia,Thailand,Nakhon Pathom Province,,
Asia,Thailand,Nakhon Ratchasima Province,,
Asia,Thailand,Nakhon Sawan Province,,
Asia,Thailand,Nakhon Si Thammarat Province,Thung Song District,
Asia,Thailand,Nakhon Si Thammarat Province,,
Asia,Thailand,Nan Province,,
Asia,Thailand,Phra Nakhon Si Ayutthaya Province,,
Asia,Thailand,Phrae Province,,
Asia,Thailand,Phuket Province,,
Asia,Thailand,Prachuap Khiri Khan Province,,
Asia,Thailand,Ranong Province,,
Asia,Thailand,Rayong Province,,
Asia,Thailand,Surat Thani Province,,
Asia,Thailand,Tak Province,Umphang District,
Asia,Thailand,Tak Province,,
Asia,Thailand,Trang Province,,
Asia,Thailand,,,
Asia,Tibet,,,
Asia,Turkey,Adana Province,,
Asia,Turkey,Amasya Province,,
Asia,Turkey,Ankara Province,,
Asia,Turkey,Antalya Province,,
Asia,Turkey,Artvin Province,,
Asia,Turkey,Aydin Province,,
Asia,Turkey,Balikesir Province,,
Asia,Turkey,Bayburt Province,,
Asia,Turkey,Bilecik Province,,
Asia,Turkey,Bingol Province,,
Asia,Turkey,Birge,,
Asia,Turkey,Bitlis Province,,
Asia,Turkey,Bolu Province,,
Asia,Turkey,Bursa Province,,
Asia,Turkey,anakkale Province,,
Asia,Turkey,Gaziantep Province,,
Asia,Turkey,Hatay Province,,
Asia,Turkey,Icel Province,,
Asia,Turkey,Istanbul Province,,
Asia,Turkey,Izmir Province,,
Asia,Turkey,Kayseri Province,,
Asia,Turkey,Konya Province,,
Asia,Turkey,Manisa Province,,
Asia,Turkey,Mugla Province,,
Asia,Turkey,Sivas Province,,
Asia,Turkey,,,
Asia,Turkmenistan,,Ashgabat City District,
Asia,Turkmenistan,,,
Asia,United Arab Emirates,,,
Asia,USSR,Burykat Republic,,
Asia,USSR,Kazakhstan,,
Asia,USSR,,,
Asia,Uzbekistan,Fergana Region,,
Asia,Uzbekistan,Samarkand Province,,
Asia,Uzbekistan,Tashkent Province,,
Asia,Uzbekistan,Tashkent Region,,
Asia,Uzbekistan,,,
Asia,Vietnam,Annam Region,,
Asia,Vietnam,Bac Giang,,
Asia,Vietnam,Bac Lieu Province,,
Asia,Vietnam,Cochin China,,
Asia,Vietnam,Da Nang Municipality,,
Asia,Vietnam,Dak Lak Province,,
Asia,Vietnam,Dak Nong Province,,
Asia,Vietnam,Dong Nai Province,,
Asia,Vietnam,Gia Lai Province,,
Asia,Vietnam,Ha Giang,,
Asia,Vietnam,Ha Giang Province,,
Asia,Vietnam,Ha Noi Municipality,,
Asia,Vietnam,Ho Chi Minh City Municipality,,
Asia,Vietnam,Hoa Binh Province,,
Asia,Vietnam,Khanh Hoa Province,,
Asia,Vietnam,Kh nh Ha Province,,
Asia,Vietnam,Kien Giang Province,,
Asia,Vietnam,Kon Tum,,
Asia,Vietnam,Kon Tum Province,,
Asia,Vietnam,Lam Dong Province,,
Asia,Vietnam,Lang Son,,
Asia,Vietnam,Lao Cai Province,,
Asia,Vietnam,Ninh Binh,,
Asia,Vietnam,Ninh Binh Province,,
Asia,Vietnam,Quang Binh Province,,
Asia,Vietnam,Quang Nam Province,,
Asia,Vietnam,Soc Trang Province,,
Asia,Vietnam,Thua Thien Hue Province,,
Asia,Vietnam,Tonkin,,
Asia,Vietnam,Yn B i Province,L?c Yn District,
Asia,Vietnam,Yn B i Province,,
Asia,Vietnam,,,
Asia,Yemen,Sa'dah Governorate,,
Asia,Yemen,,,
Asia,,Palau Islands,Caroline Islands,
Asia,,Palau Islands,,
Asia,,Ryukyu Islands,,
Asia,,Turkestan,,
Asia,,,,
Europe,Albania,Central Region,Tirana County,
Europe,Albania,Central Region,,
Europe,Albania,Northern Region,Lezhe County,
Europe,Albania,Northern Region,Shkoder County,
Europe,Albania,Northern Region,,
Europe,Albania,Southern Region,Korce County,
Europe,Albania,Southern Region,,
Europe,Albania,,,
Europe,Austria,Burgenland,,
Europe,Austria,Burgenland State,,
Europe,Austria,Carinthia,Sankt Veit an der Glan,
Europe,Austria,Carinthia,Villach-Land,
Europe,Austria,Carinthia,Vlkermarkt,
Europe,Austria,Carinthia,Wolfsberg,
Europe,Austria,Carinthia,,
Europe,Austria,Carinthia State,,
Europe,Austria,Karnten Province,,
Europe,Austria,Lower Austria,Amstetten,
Europe,Austria,Lower Austria,,
Europe,Austria,Lower Austria (Niedersterreich),Gnserndorf,
Europe,Austria,Lower Austria (Niedersterreich),,
Europe,Austria,Lower Austria State,Gmund District,
Europe,Austria,Lower Austria State,Korneuburg District,
Europe,Austria,Lower Austria State,Scheibbs District,
Europe,Austria,Lower Austria State,Thaya District,
Europe,Austria,Lower Austria State,Wien-Umgebung District,
Europe,Austria,Lower Austria State,,
Europe,Austria,Niederosterreich,,
Europe,Austria,Niedersterreich,,
Europe,Austria,Ober Osterreich Province,Bezirk Hallein,
Europe,Austria,Ober Osterreich Province,,
Europe,Austria,Ober-Osterreich,Gmunden District,
Europe,Austria,Ober-Osterreich,Katzenstein,
Europe,Austria,Ober-Osterreich,Wels,
Europe,Austria,Ober-Osterreich,,
Europe,Austria,sterreich,Salzburg,
Europe,Austria,sterreich,,
Europe,Austria,Salzburg,Bezirk Hallein,
Europe,Austria,Salzburg,Hallein,
Europe,Austria,Salzburg,Zell am See/Pinzgau,
Europe,Austria,Salzburg,,
Europe,Austria,Salzburg Province,Hallein,
Europe,Austria,Salzburg Province,Zell am See,
Europe,Austria,Salzburg Province,Zell am See/Pinzgau,
Europe,Austria,Salzburg Province,,
Europe,Austria,Salzburg State,,
Europe,Austria,Steiermark Province,,
Europe,Austria,Styria,Bruck-Mrzzuschlag,
Europe,Austria,Styria,Leoben,
Europe,Austria,Styria,Liezen,
Europe,Austria,Styria,Murtal,
Europe,Austria,Styria,Sdoststeiermark,
Europe,Austria,Styria,,
Europe,Austria,Styria Province,,
Europe,Austria,Styria State,Hartberg-Furstenfeld District,
Europe,Austria,Styria State,Sudoststeiermark District,
Europe,Austria,Styria State,,
Europe,Austria,Tirol,,
Europe,Austria,Tirol Province,,
Europe,Austria,Trentino-Alto Adige Region,Trento Province,
Europe,Austria,Trentino-Alto Adige Region,,
Europe,Austria,Tyrol,Imst,
Europe,Austria,Tyrol,Lienz,
Europe,Austria,Tyrol,,
Europe,Austria,Tyrol Province,,
Europe,Austria,Tyrol State,Kitzbuhel District,
Europe,Austria,Tyrol State,,
Europe,Austria,Upper Austria,Gmunden,
Europe,Austria,Upper Austria,,
Europe,Austria,Upper Austria State,,
Europe,Austria,Vienna State,,
Europe,Austria,Vienne Department,,
Europe,Austria,Voralberg Province,,
Europe,Austria,Vorarlberg State,,
Europe,Austria,Wullersdorf,,
Europe,Austria,,,
Europe,Azores,,,
Europe,Belgium,Antwerp,,
Europe,Belgium,Brabant Province,,
Europe,Belgium,Flemish Brabant Province,,
Europe,Belgium,Hainaut,Soignies,
Europe,Belgium,Hainaut,,
Europe,Belgium,Hainaut Province,,
Europe,Belgium,Liege Province,,
Europe,Belgium,Limburg Province,,
Europe,Belgium,Luxembourg Province,,
Europe,Belgium,Namur,,
Europe,Belgium,Namur Province,,
Europe,Belgium,West Flanders,,
Europe,Belgium,,Hainaut Province,
Europe,Belgium,,,
Europe,Bosnia and Herzegovina,Republika Srpska Entity,,
Europe,Bosnia and Herzegovina,,,
Europe,Bulgaria,Blagoevgrad Province,,
Europe,Bulgaria,Kyustendil Province,,
Europe,Bulgaria,Plovdiv Province,,
Europe,Bulgaria,Smolyan Province,,
Europe,Bulgaria,Sofia City Province,,
Europe,Bulgaria,,,
Europe,Corsica,,,
Europe,Croatia,Dalmatia Region,Split-Dalmatia County,
Europe,Croatia,Dalmatia Region,,
Europe,Croatia,Sibenik-Knin,Opcina Drnis,
Europe,Croatia,Sibenik-Knin,,
Europe,Croatia,,Brod-Posavina County,
Europe,Croatia,,Dubrovnik-Neretva County,
Europe,Croatia,,Istria,
Europe,Croatia,,Krapina-Zagorje,
Europe,Croatia,,Osijek-Baranja County,
Europe,Croatia,,Primorje-Gorski Kotar County,
Europe,Croatia,,Sisak-Moslavina County,
Europe,Croatia,,Zadar County,
Europe,Croatia,,,
Europe,Cyprus,Famagusta District,,
Europe,Cyprus,Paphos District,,
Europe,Cyprus,,Nicosia District,
Europe,Cyprus,,,
Europe,Czech Republic,Bohemia,,
Europe,Czech Republic,Bohemia?,,
Europe,Czech Republic,Central Bohemian Region,Beroun District,
Europe,Czech Republic,Central Bohemian Region,Kladno District,
Europe,Czech Republic,Central Bohemian Region,Kolin District,
Europe,Czech Republic,Central Bohemian Region,Nymburk District,
Europe,Czech Republic,Central Bohemian Region,Prague-East District,
Europe,Czech Republic,Central Bohemian Region,Prague-West District,
Europe,Czech Republic,Central Bohemian Region,P?¡bram,
Europe,Czech Republic,Central Bohemian Region,Rakovnik District,
Europe,Czech Republic,Central Bohemian Region,,
Europe,Czech Republic,Karlovy Vary Region,Cheb District,
Europe,Czech Republic,Karlovy Vary Region,Karlovy Vary,
Europe,Czech Republic,Karlovy Vary Region,Sokolov District,
Europe,Czech Republic,Karlovy Vary Region,,
Europe,Czech Republic,Liberec Region,,
Europe,Czech Republic,Moravia,Vysocina Region,
Europe,Czech Republic,Moravia,,
Europe,Czech Republic,Moravia Region,,
Europe,Czech Republic,Moravian-Silesian Region,,
Europe,Czech Republic,Olomouc Region,,
Europe,Czech Republic,Pardubice Region,Svitavy District,
Europe,Czech Republic,Pardubice Region,,
Europe,Czech Republic,Plze?,Tachov,
Europe,Czech Republic,Plze?,,
Europe,Czech Republic,Plzen Region,Plzen-City District,
Europe,Czech Republic,Plzen Region,,
Europe,Czech Republic,Prague Region,,
Europe,Czech Republic,South Bohemian Region,Ceske Budejovice District,
Europe,Czech Republic,South Bohemian Region,Cesky Krumlov,
Europe,Czech Republic,South Bohemian Region,,
Europe,Czech Republic,South Moravian Region,Blansko,
Europe,Czech Republic,South Moravian Region,Breclav District,
Europe,Czech Republic,South Moravian Region,Brno-City District,
Europe,Czech Republic,South Moravian Region,Brno-Country District,
Europe,Czech Republic,South Moravian Region,Hodonin District,
Europe,Czech Republic,South Moravian Region,,
Europe,Czech Republic,Sudeten,Aussig,
Europe,Czech Republic,Sudeten,,
Europe,Czech Republic,Usti nad Labem Region,Decin District,
Europe,Czech Republic,Usti nad Labem Region,Louny District,
Europe,Czech Republic,Usti nad Labem Region,,
Europe,Czech Republic,?st¡ nad Labem Region,Chomutov,
Europe,Czech Republic,?st¡ nad Labem Region,Louny,
Europe,Czech Republic,?st¡ nad Labem Region,Teplice,
Europe,Czech Republic,?st¡ nad Labem Region,,
Europe,Czech Republic,Vysocina Region,,
Europe,Czech Republic,Zlin Region,,
Europe,Czech Republic,,Jind?ich?v Hradec,
Europe,Czech Republic,,Lower Silesia,
Europe,Czech Republic,,,
Europe,Czechoslovakia,Bohemia,Beroun District,
Europe,Czechoslovakia,Bohemia,Jesenik,
Europe,Czechoslovakia,Bohemia,Plzen,
Europe,Czechoslovakia,Bohemia,Prague-West District,
Europe,Czechoslovakia,Bohemia,,
Europe,Czechoslovakia,Moravia,,
Europe,Czechoslovakia,,,
Europe,Denmark,Abenra Sonderborg County,,
Europe,Denmark,Alborg County,,
Europe,Denmark,Arhus County,,
Europe,Denmark,Capital Region (Hovedstaden),Amager,
Europe,Denmark,Capital Region (Hovedstaden),Bornholm,
Europe,Denmark,Capital Region (Hovedstaden),Lyngby-Taarbk,
Europe,Denmark,Capital Region (Hovedstaden),,
Europe,Denmark,Central Denmark Region,Skive Municipality,
Europe,Denmark,Central Denmark Region,,
Europe,Denmark,Faeroe Islands,,
Europe,Denmark,Falster County,,
Europe,Denmark,Frederiksborg County,,
Europe,Denmark,Greenland,East Greenland,
Europe,Denmark,Greenland,Kaersut,
Europe,Denmark,Greenland,,
Europe,Denmark,Hjorring County,,
Europe,Denmark,Holbaek County,,
Europe,Denmark,Hovedstaden Region,Allerod Municipality,
Europe,Denmark,Hovedstaden Region,Herlev Municipality,
Europe,Denmark,Hovedstaden Region,Hillerod Municipality,
Europe,Denmark,Hovedstaden Region,Hoje-Taastrup Municipality,
Europe,Denmark,Hovedstaden Region,,
Europe,Denmark,Kobenhavn County,,
Europe,Denmark,Midtjylland Region,,
Europe,Denmark,Nordjylland Region,,
Europe,Denmark,North Denmark Region (Nordjylland),,
Europe,Denmark,Oden County,,
Europe,Denmark,Praesto County,,
Europe,Denmark,Randers County,,
Europe,Denmark,Region Nordjylland,,
Europe,Denmark,Ribe County,,
Europe,Denmark,Ringkobing County,,
Europe,Denmark,Samso Island,,
Europe,Denmark,Sjlland,Faxe,
Europe,Denmark,Sjlland,,
Europe,Denmark,Sjlland Region,Kobenhavn County,
Europe,Denmark,Sjlland Region,Lejre Municipality,
Europe,Denmark,Sjlland Region,,
Europe,Denmark,Soro County,,
Europe,Denmark,Southern Denmark Region (Sydanmark),,
Europe,Denmark,Storstroms Ant,,
Europe,Denmark,Syddanmark Region,,
Europe,Denmark,Thisted County,,
Europe,Denmark,Zealand,Falster,
Europe,Denmark,Zealand,M?n,
Europe,Denmark,Zealand,,
Europe,Denmark,,,
Europe,Estonia,Oesel,,
Europe,Estonia,,Harju,
Europe,Estonia,,Ida-Viru County,
Europe,Estonia,,Khaapsalisk District,
Europe,Estonia,,Lne-Viru County,
Europe,Estonia,,,
Europe,Finland,Aland Islands,,
Europe,Finland,Alandia,,
Europe,Finland,Kaukyarvi,,
Europe,Finland,Lapland,,
Europe,Finland,Lappland,,
Europe,Finland,North Karelia,Joensuu,
Europe,Finland,North Karelia,,
Europe,Finland,Uusimaa,,
Europe,Finland,Uusimaa Region,,
Europe,Finland,Varsinais-Suomi,,
Europe,Finland,,South Ostrobothnia,
Europe,Finland,,Yliopistonmaki (Ryssanmaki),
Europe,Finland,,,
Europe,France,Alsace Province,Bas-Rhin Department,
Europe,France,Alsace Province,Haut-Rhin Department,
Europe,France,Alsace Province,,
Europe,France,Alsace Region,Bas-Rhin Department,
Europe,France,Alsace Region,,
Europe,France,Anvers Province,,
Europe,France,Aquitaine Region,Charente,
Europe,France,Aquitaine Region,Dordogne Department,
Europe,France,Aquitaine Region,Gironde Department,
Europe,France,Aquitaine Region,Haute-Vienne Department,
Europe,France,Aquitaine Region,Landes Department,
Europe,France,Aquitaine Region,Lot-et-Garonne Department,
Europe,France,Aquitaine Region,Pyrnes-Atlantiques,
Europe,France,Aquitaine Region,,
Europe,France,Ardennes Department,,
Europe,France,Auvergne Province,Cantal Department,
Europe,France,Auvergne Province,Haute-Loire Department,
Europe,France,Auvergne Province,Puy-de-Dome Department,
Europe,France,Auvergne Province,,
Europe,France,Auvergne Region,Allier Department,
Europe,France,Auvergne Region,Haute-Loire Department,
Europe,France,Auvergne Region,Puy-de-Dome Department,
Europe,France,Auvergne Region,,
Europe,France,Auvergne-Rhone-Alpes,Ain Department,
Europe,France,Auvergne-Rhone-Alpes,Allier Department,
Europe,France,Auvergne-Rhone-Alpes,Cantal Department,
Europe,France,Auvergne-Rhone-Alpes,Drome Department,
Europe,France,Auvergne-Rhone-Alpes,Puy-de-Dome Department,
Europe,France,Auvergne-Rhone-Alpes,Rhone Department,
Europe,France,Auvergne-Rhone-Alpes,Savoie Department,
Europe,France,Auvergne-Rhone-Alpes,,
Europe,France,Auvergne-Rhone-Alpes Province,,
Europe,France,Auvergne-Rhone-Alpes Region,Allier Department,
Europe,France,Auvergne-Rhone-Alpes Region,Cantal Department,
Europe,France,Auvergne-Rhone-Alpes Region,Haute-Savoie Department,
